dateTime,discharge 
01/07/2012 19:00,15.85
01/07/2012 19:15,15.65
01/07/2012 19:30,15.57
01/07/2012 19:45,15.18
01/07/2012 20:00,15.45
01/07/2012 20:15,15.14
01/07/2012 20:30,15.18
01/07/2012 20:45,14.98
01/07/2012 21:00,15.22
01/07/2012 21:15,15.25
01/07/2012 21:30,15.1
01/07/2012 21:45,14.83
01/07/2012 22:00,14.75
01/07/2012 22:15,14.9
01/07/2012 22:30,14.71
01/07/2012 22:45,14.75
01/07/2012 23:00,14.6
01/07/2012 23:15,14.6
01/07/2012 23:30,14.63
01/07/2012 23:45,14.48
02/07/2012 00:00,14.25
02/07/2012 00:15,14.29
02/07/2012 00:30,14.29
02/07/2012 00:45,13.99
02/07/2012 01:00,14.03
02/07/2012 01:15,13.84
02/07/2012 01:30,14.07
02/07/2012 01:45,13.99
02/07/2012 02:00,13.54
02/07/2012 02:15,13.92
02/07/2012 02:30,13.77
02/07/2012 02:45,13.77
02/07/2012 03:00,13.62
02/07/2012 03:15,13.54
02/07/2012 03:30,13.4
02/07/2012 03:45,13.51
02/07/2012 04:00,13.43
02/07/2012 04:15,13.25
02/07/2012 04:30,13.18
02/07/2012 04:45,13.29
02/07/2012 05:00,13.21
02/07/2012 05:15,13.07
02/07/2012 05:30,12.96
02/07/2012 05:45,12.92
02/07/2012 06:00,12.96
02/07/2012 06:15,12.78
02/07/2012 06:30,12.78
02/07/2012 06:45,12.64
02/07/2012 07:00,12.64
02/07/2012 07:15,12.67
02/07/2012 07:30,12.67
02/07/2012 07:45,12.32
02/07/2012 08:00,12.28
02/07/2012 08:15,12.6
02/07/2012 08:30,12.53
02/07/2012 08:45,12.32
02/07/2012 09:00,12.39
02/07/2012 09:15,12.32
02/07/2012 09:30,12.5
02/07/2012 09:45,12.39
02/07/2012 10:00,12.28
02/07/2012 10:15,12.25
02/07/2012 10:30,12.43
02/07/2012 10:45,12.25
02/07/2012 11:00,12.35
02/07/2012 11:15,12.21
02/07/2012 11:30,12.21
02/07/2012 11:45,12.18
02/07/2012 12:00,12.01
02/07/2012 12:15,12.04
02/07/2012 12:30,12.01
02/07/2012 12:45,12.11
02/07/2012 13:00,11.77
02/07/2012 13:15,11.9
02/07/2012 13:30,11.9
02/07/2012 13:45,11.59
02/07/2012 14:00,11.73
02/07/2012 14:15,11.49
02/07/2012 14:30,11.46
02/07/2012 14:45,11.39
02/07/2012 15:00,11.16
02/07/2012 15:15,11.36
02/07/2012 15:30,11.33
02/07/2012 15:45,11.09
02/07/2012 16:00,10.93
02/07/2012 16:15,10.96
02/07/2012 16:30,10.76
02/07/2012 16:45,10.76
02/07/2012 17:00,10.76
02/07/2012 17:15,10.51
02/07/2012 17:30,10.54
02/07/2012 17:45,10.51
02/07/2012 18:00,10.35
02/07/2012 18:15,10.35
02/07/2012 18:30,10.32
02/07/2012 18:45,10.16
02/07/2012 19:00,10.16
02/07/2012 19:15,10.03
02/07/2012 19:30,9.97
02/07/2012 19:45,9.909
02/07/2012 20:00,9.878
02/07/2012 20:15,10
02/07/2012 20:30,9.97
02/07/2012 20:45,10
02/07/2012 21:00,9.878
02/07/2012 21:15,9.724
02/07/2012 21:30,9.724
02/07/2012 21:45,9.663
02/07/2012 22:00,9.603
02/07/2012 22:15,9.392
02/07/2012 22:30,9.482
02/07/2012 22:45,9.303
02/07/2012 23:00,9.392
02/07/2012 23:15,9.333
02/07/2012 23:30,9.244
02/07/2012 23:45,9.185
03/07/2012 00:00,9.156
03/07/2012 00:15,9.039
03/07/2012 00:30,9.01
03/07/2012 00:45,8.981
03/07/2012 01:00,8.952
03/07/2012 01:15,8.866
03/07/2012 01:30,8.837
03/07/2012 01:45,8.695
03/07/2012 02:00,8.751
03/07/2012 02:15,8.723
03/07/2012 02:30,8.723
03/07/2012 02:45,8.638
03/07/2012 03:00,8.61
03/07/2012 03:15,8.582
03/07/2012 03:30,8.47
03/07/2012 03:45,8.526
03/07/2012 04:00,8.47
03/07/2012 04:15,8.387
03/07/2012 04:30,8.498
03/07/2012 04:45,8.47
03/07/2012 05:00,8.359
03/07/2012 05:15,8.305
03/07/2012 05:30,8.195
03/07/2012 05:45,8.168
03/07/2012 06:00,8.25
03/07/2012 06:15,8.114
03/07/2012 06:30,8.087
03/07/2012 06:45,8.141
03/07/2012 07:00,8.007
03/07/2012 07:15,8.061
03/07/2012 07:30,8.034
03/07/2012 07:45,8.034
03/07/2012 08:00,7.822
03/07/2012 08:15,7.927
03/07/2012 08:30,7.848
03/07/2012 08:45,7.848
03/07/2012 09:00,7.822
03/07/2012 09:15,7.796
03/07/2012 09:30,7.848
03/07/2012 09:45,7.744
03/07/2012 10:00,7.796
03/07/2012 10:15,7.666
03/07/2012 10:30,7.77
03/07/2012 10:45,7.718
03/07/2012 11:00,7.77
03/07/2012 11:15,7.64
03/07/2012 11:30,7.615
03/07/2012 11:45,7.538
03/07/2012 12:00,7.666
03/07/2012 12:15,7.589
03/07/2012 12:30,7.563
03/07/2012 12:45,7.538
03/07/2012 13:00,7.411
03/07/2012 13:15,7.462
03/07/2012 13:30,7.411
03/07/2012 13:45,7.386
03/07/2012 14:00,7.361
03/07/2012 14:15,7.411
03/07/2012 14:30,7.386
03/07/2012 14:45,7.287
03/07/2012 15:00,7.287
03/07/2012 15:15,7.213
03/07/2012 15:30,7.213
03/07/2012 15:45,7.213
03/07/2012 16:00,7.115
03/07/2012 16:15,7.139
03/07/2012 16:30,7.115
03/07/2012 16:45,7.019
03/07/2012 17:00,7.019
03/07/2012 17:15,6.971
03/07/2012 17:30,6.947
03/07/2012 17:45,6.995
03/07/2012 18:00,6.876
03/07/2012 18:15,6.829
03/07/2012 18:30,6.852
03/07/2012 18:45,6.782
03/07/2012 19:00,6.829
03/07/2012 19:15,6.759
03/07/2012 19:30,6.782
03/07/2012 19:45,6.736
03/07/2012 20:00,6.713
03/07/2012 20:15,6.69
03/07/2012 20:30,6.69
03/07/2012 20:45,6.644
03/07/2012 21:00,6.553
03/07/2012 21:15,6.598
03/07/2012 21:30,6.575
03/07/2012 21:45,6.553
03/07/2012 22:00,6.53
03/07/2012 22:15,6.553
03/07/2012 22:30,6.485
03/07/2012 22:45,6.463
03/07/2012 23:00,6.419
03/07/2012 23:15,6.441
03/07/2012 23:30,6.352
03/07/2012 23:45,6.352
04/07/2012 00:00,6.374
04/07/2012 00:15,6.309
04/07/2012 00:30,6.309
04/07/2012 00:45,6.331
04/07/2012 01:00,6.331
04/07/2012 01:15,6.309
04/07/2012 01:30,6.222
04/07/2012 01:45,6.222
04/07/2012 02:00,6.222
04/07/2012 02:15,6.201
04/07/2012 02:30,6.158
04/07/2012 02:45,6.158
04/07/2012 03:00,6.116
04/07/2012 03:15,6.158
04/07/2012 03:30,6.137
04/07/2012 03:45,6.053
04/07/2012 04:00,6.053
04/07/2012 04:15,6.053
04/07/2012 04:30,6.053
04/07/2012 04:45,6.032
04/07/2012 05:00,5.99
04/07/2012 05:15,6.011
04/07/2012 05:30,6.011
04/07/2012 05:45,5.97
04/07/2012 06:00,5.99
04/07/2012 06:15,5.97
04/07/2012 06:30,5.949
04/07/2012 06:45,5.949
04/07/2012 07:00,5.949
04/07/2012 07:15,5.908
04/07/2012 07:30,5.908
04/07/2012 07:45,5.888
04/07/2012 08:00,5.888
04/07/2012 08:15,5.888
04/07/2012 08:30,5.868
04/07/2012 08:45,5.827
04/07/2012 09:00,5.827
04/07/2012 09:15,5.827
04/07/2012 09:30,5.807
04/07/2012 09:45,5.807
04/07/2012 10:00,5.807
04/07/2012 10:15,5.767
04/07/2012 10:30,5.748
04/07/2012 10:45,5.748
04/07/2012 11:00,5.728
04/07/2012 11:15,5.767
04/07/2012 11:30,5.708
04/07/2012 11:45,5.728
04/07/2012 12:00,5.708
04/07/2012 12:15,5.669
04/07/2012 12:30,5.708
04/07/2012 12:45,5.689
04/07/2012 13:00,5.669
04/07/2012 13:15,5.63
04/07/2012 13:30,5.65
04/07/2012 13:45,5.65
04/07/2012 14:00,5.63
04/07/2012 14:15,5.611
04/07/2012 14:30,5.611
04/07/2012 14:45,5.611
04/07/2012 15:00,5.611
04/07/2012 15:15,5.592
04/07/2012 15:30,5.611
04/07/2012 15:45,5.592
04/07/2012 16:00,5.592
04/07/2012 16:15,5.535
04/07/2012 16:30,5.535
04/07/2012 16:45,5.535
04/07/2012 17:00,5.516
04/07/2012 17:15,5.497
04/07/2012 17:30,5.478
04/07/2012 17:45,5.46
04/07/2012 18:00,5.46
04/07/2012 18:15,5.422
04/07/2012 18:30,5.404
04/07/2012 18:45,5.386
04/07/2012 19:00,5.422
04/07/2012 19:15,5.422
04/07/2012 19:30,5.386
04/07/2012 19:45,5.367
04/07/2012 20:00,5.367
04/07/2012 20:15,5.386
04/07/2012 20:30,5.367
04/07/2012 20:45,5.313
04/07/2012 21:00,5.349
04/07/2012 21:15,5.331
04/07/2012 21:30,5.295
04/07/2012 21:45,5.277
04/07/2012 22:00,5.295
04/07/2012 22:15,5.277
04/07/2012 22:30,5.241
04/07/2012 22:45,5.277
04/07/2012 23:00,5.259
04/07/2012 23:15,5.259
04/07/2012 23:30,5.241
04/07/2012 23:45,5.206
05/07/2012 00:00,5.259
05/07/2012 00:15,5.241
05/07/2012 00:30,5.224
05/07/2012 00:45,5.224
05/07/2012 01:00,5.224
05/07/2012 01:15,5.224
05/07/2012 01:30,5.206
05/07/2012 01:45,5.171
05/07/2012 02:00,5.189
05/07/2012 02:15,5.154
05/07/2012 02:30,5.137
05/07/2012 02:45,5.154
05/07/2012 03:00,5.154
05/07/2012 03:15,5.154
05/07/2012 03:30,5.119
05/07/2012 03:45,5.102
05/07/2012 04:00,5.102
05/07/2012 04:15,5.102
05/07/2012 04:30,5.085
05/07/2012 04:45,5.068
05/07/2012 05:00,5.068
05/07/2012 05:15,5.051
05/07/2012 05:30,5.035
05/07/2012 05:45,5.018
05/07/2012 06:00,5.035
05/07/2012 06:15,5.001
05/07/2012 06:30,5.018
05/07/2012 06:45,5.001
05/07/2012 07:00,5.001
05/07/2012 07:15,4.985
05/07/2012 07:30,5.001
05/07/2012 07:45,4.952
05/07/2012 08:00,4.985
05/07/2012 08:15,4.952
05/07/2012 08:30,4.952
05/07/2012 08:45,4.935
05/07/2012 09:00,4.935
05/07/2012 09:15,4.919
05/07/2012 09:30,4.919
05/07/2012 09:45,4.919
05/07/2012 10:00,4.903
05/07/2012 10:15,4.871
05/07/2012 10:30,4.887
05/07/2012 10:45,4.887
05/07/2012 11:00,4.839
05/07/2012 11:15,4.887
05/07/2012 11:30,4.839
05/07/2012 11:45,4.855
05/07/2012 12:00,4.823
05/07/2012 12:15,4.855
05/07/2012 12:30,4.839
05/07/2012 12:45,4.823
05/07/2012 13:00,4.808
05/07/2012 13:15,4.808
05/07/2012 13:30,4.777
05/07/2012 13:45,4.792
05/07/2012 14:00,4.792
05/07/2012 14:15,4.777
05/07/2012 14:30,4.792
05/07/2012 14:45,4.777
05/07/2012 15:00,4.777
05/07/2012 15:15,4.777
05/07/2012 15:30,4.761
05/07/2012 15:45,4.746
05/07/2012 16:00,4.746
05/07/2012 16:15,4.746
05/07/2012 16:30,4.73
05/07/2012 16:45,4.7
05/07/2012 17:00,4.715
05/07/2012 17:15,4.685
05/07/2012 17:30,4.67
05/07/2012 17:45,4.655
05/07/2012 18:00,4.64
05/07/2012 18:15,4.64
05/07/2012 18:30,4.625
05/07/2012 18:45,4.625
05/07/2012 19:00,4.611
05/07/2012 19:15,4.582
05/07/2012 19:30,4.596
05/07/2012 19:45,4.567
05/07/2012 20:00,4.567
05/07/2012 20:15,4.553
05/07/2012 20:30,4.539
05/07/2012 20:45,4.539
05/07/2012 21:00,4.524
05/07/2012 21:15,4.524
05/07/2012 21:30,4.51
05/07/2012 21:45,4.482
05/07/2012 22:00,4.496
05/07/2012 22:15,4.468
05/07/2012 22:30,4.468
05/07/2012 22:45,4.454
05/07/2012 23:00,4.44
05/07/2012 23:15,4.427
05/07/2012 23:30,4.44
05/07/2012 23:45,4.413
06/07/2012 00:00,4.399
06/07/2012 00:15,4.386
06/07/2012 00:30,4.386
06/07/2012 00:45,4.372
06/07/2012 01:00,4.372
06/07/2012 01:15,4.372
06/07/2012 01:30,4.346
06/07/2012 01:45,4.346
06/07/2012 02:00,4.346
06/07/2012 02:15,4.332
06/07/2012 02:30,4.332
06/07/2012 02:45,4.306
06/07/2012 03:00,4.306
06/07/2012 03:15,4.306
06/07/2012 03:30,4.293
06/07/2012 03:45,4.28
06/07/2012 04:00,4.28
06/07/2012 04:15,4.28
06/07/2012 04:30,4.267
06/07/2012 04:45,4.254
06/07/2012 05:00,4.254
06/07/2012 05:15,4.254
06/07/2012 05:30,4.254
06/07/2012 05:45,4.241
06/07/2012 06:00,4.228
06/07/2012 06:15,4.216
06/07/2012 06:30,4.216
06/07/2012 06:45,4.228
06/07/2012 07:00,4.216
06/07/2012 07:15,4.203
06/07/2012 07:30,4.19
06/07/2012 07:45,4.203
06/07/2012 08:00,4.178
06/07/2012 08:15,4.178
06/07/2012 08:30,4.165
06/07/2012 08:45,4.19
06/07/2012 09:00,4.165
06/07/2012 09:15,4.165
06/07/2012 09:30,4.153
06/07/2012 09:45,4.153
06/07/2012 10:00,4.153
06/07/2012 10:15,4.165
06/07/2012 10:30,4.153
06/07/2012 10:45,4.128
06/07/2012 11:00,4.128
06/07/2012 11:15,4.116
06/07/2012 11:30,4.116
06/07/2012 11:45,4.128
06/07/2012 12:00,4.116
06/07/2012 12:15,4.116
06/07/2012 12:30,4.104
06/07/2012 12:45,4.092
06/07/2012 13:00,4.08
06/07/2012 13:15,4.068
06/07/2012 13:30,4.044
06/07/2012 13:45,4.044
06/07/2012 14:00,4.056
06/07/2012 14:15,4.044
06/07/2012 14:30,4.032
06/07/2012 14:45,4.032
06/07/2012 15:00,4.02
06/07/2012 15:15,4.009
06/07/2012 15:30,4.02
06/07/2012 15:45,3.997
06/07/2012 16:00,4.009
06/07/2012 16:15,3.985
06/07/2012 16:30,3.997
06/07/2012 16:45,3.985
06/07/2012 17:00,3.962
06/07/2012 17:15,3.951
06/07/2012 17:30,3.974
06/07/2012 17:45,3.951
06/07/2012 18:00,3.939
06/07/2012 18:15,3.928
06/07/2012 18:30,3.939
06/07/2012 18:45,3.917
06/07/2012 19:00,3.928
06/07/2012 19:15,3.928
06/07/2012 19:30,3.905
06/07/2012 19:45,3.905
06/07/2012 20:00,3.894
06/07/2012 20:15,3.872
06/07/2012 20:30,3.883
06/07/2012 20:45,3.872
06/07/2012 21:00,3.861
06/07/2012 21:15,3.85
06/07/2012 21:30,3.85
06/07/2012 21:45,3.828
06/07/2012 22:00,3.828
06/07/2012 22:15,3.806
06/07/2012 22:30,3.817
06/07/2012 22:45,3.817
06/07/2012 23:00,3.795
06/07/2012 23:15,3.806
06/07/2012 23:30,3.806
06/07/2012 23:45,3.795
07/07/2012 00:00,3.785
07/07/2012 00:15,3.785
07/07/2012 00:30,3.785
07/07/2012 00:45,3.785
07/07/2012 01:00,3.785
07/07/2012 01:15,3.774
07/07/2012 01:30,3.785
07/07/2012 01:45,3.763
07/07/2012 02:00,3.763
07/07/2012 02:15,3.763
07/07/2012 02:30,3.742
07/07/2012 02:45,3.742
07/07/2012 03:00,3.742
07/07/2012 03:15,3.742
07/07/2012 03:30,3.732
07/07/2012 03:45,3.742
07/07/2012 04:00,3.732
07/07/2012 04:15,3.732
07/07/2012 04:30,3.721
07/07/2012 04:45,3.711
07/07/2012 05:00,3.7
07/07/2012 05:15,3.7
07/07/2012 05:30,3.7
07/07/2012 05:45,3.7
07/07/2012 06:00,3.711
07/07/2012 06:15,3.711
07/07/2012 06:30,3.721
07/07/2012 06:45,3.742
07/07/2012 07:00,3.732
07/07/2012 07:15,3.742
07/07/2012 07:30,3.753
07/07/2012 07:45,3.742
07/07/2012 08:00,3.732
07/07/2012 08:15,3.732
07/07/2012 08:30,3.721
07/07/2012 08:45,3.721
07/07/2012 09:00,3.721
07/07/2012 09:15,3.732
07/07/2012 09:30,3.711
07/07/2012 09:45,3.711
07/07/2012 10:00,3.69
07/07/2012 10:15,3.69
07/07/2012 10:30,3.68
07/07/2012 10:45,3.68
07/07/2012 11:00,3.69
07/07/2012 11:15,3.68
07/07/2012 11:30,3.69
07/07/2012 11:45,3.659
07/07/2012 12:00,3.649
07/07/2012 12:15,3.639
07/07/2012 12:30,3.628
07/07/2012 12:45,3.628
07/07/2012 13:00,3.628
07/07/2012 13:15,3.618
07/07/2012 13:30,3.618
07/07/2012 13:45,3.598
07/07/2012 14:00,3.608
07/07/2012 14:15,3.588
07/07/2012 14:30,3.588
07/07/2012 14:45,3.568
07/07/2012 15:00,3.568
07/07/2012 15:15,3.559
07/07/2012 15:30,3.549
07/07/2012 15:45,3.549
07/07/2012 16:00,3.539
07/07/2012 16:15,3.529
07/07/2012 16:30,3.519
07/07/2012 16:45,3.519
07/07/2012 17:00,3.5
07/07/2012 17:15,3.5
07/07/2012 17:30,3.49
07/07/2012 17:45,3.49
07/07/2012 18:00,3.471
07/07/2012 18:15,3.471
07/07/2012 18:30,3.461
07/07/2012 18:45,3.452
07/07/2012 19:00,3.452
07/07/2012 19:15,3.442
07/07/2012 19:30,3.442
07/07/2012 19:45,3.442
07/07/2012 20:00,3.442
07/07/2012 20:15,3.423
07/07/2012 20:30,3.414
07/07/2012 20:45,3.405
07/07/2012 21:00,3.395
07/07/2012 21:15,3.386
07/07/2012 21:30,3.386
07/07/2012 21:45,3.386
07/07/2012 22:00,3.377
07/07/2012 22:15,3.367
07/07/2012 22:30,3.358
07/07/2012 22:45,3.358
07/07/2012 23:00,3.349
07/07/2012 23:15,3.33
07/07/2012 23:30,3.33
07/07/2012 23:45,3.312
08/07/2012 00:00,3.303
08/07/2012 00:15,3.303
08/07/2012 00:30,3.285
08/07/2012 00:45,3.285
08/07/2012 01:00,3.276
08/07/2012 01:15,3.276
08/07/2012 01:30,3.248
08/07/2012 01:45,3.248
08/07/2012 02:00,3.23
08/07/2012 02:15,3.23
08/07/2012 02:30,3.23
08/07/2012 02:45,3.213
08/07/2012 03:00,3.213
08/07/2012 03:15,3.204
08/07/2012 03:30,3.204
08/07/2012 03:45,3.195
08/07/2012 04:00,3.177
08/07/2012 04:15,3.177
08/07/2012 04:30,3.168
08/07/2012 04:45,3.168
08/07/2012 05:00,3.15
08/07/2012 05:15,3.142
08/07/2012 05:30,3.133
08/07/2012 05:45,3.124
08/07/2012 06:00,3.124
08/07/2012 06:15,3.115
08/07/2012 06:30,3.115
08/07/2012 06:45,3.106
08/07/2012 07:00,3.106
08/07/2012 07:15,3.106
08/07/2012 07:30,3.089
08/07/2012 07:45,3.08
08/07/2012 08:00,3.08
08/07/2012 08:15,3.063
08/07/2012 08:30,3.045
08/07/2012 08:45,3.054
08/07/2012 09:00,3.054
08/07/2012 09:15,3.045
08/07/2012 09:30,3.045
08/07/2012 09:45,3.028
08/07/2012 10:00,3.028
08/07/2012 10:15,3.019
08/07/2012 10:30,3.019
08/07/2012 10:45,3.011
08/07/2012 11:00,3.019
08/07/2012 11:15,3.011
08/07/2012 11:30,3.002
08/07/2012 11:45,2.985
08/07/2012 12:00,2.993
08/07/2012 12:15,2.967
08/07/2012 12:30,2.967
08/07/2012 12:45,2.967
08/07/2012 13:00,2.941
08/07/2012 13:15,2.95
08/07/2012 13:30,2.95
08/07/2012 13:45,2.941
08/07/2012 14:00,2.941
08/07/2012 14:15,2.933
08/07/2012 14:30,2.924
08/07/2012 14:45,2.915
08/07/2012 15:00,2.898
08/07/2012 15:15,2.898
08/07/2012 15:30,2.89
08/07/2012 15:45,2.89
08/07/2012 16:00,2.872
08/07/2012 16:15,2.872
08/07/2012 16:30,2.864
08/07/2012 16:45,2.855
08/07/2012 17:00,2.855
08/07/2012 17:15,2.855
08/07/2012 17:30,2.855
08/07/2012 17:45,2.846
08/07/2012 18:00,2.846
08/07/2012 18:15,2.82
08/07/2012 18:30,2.829
08/07/2012 18:45,2.82
08/07/2012 19:00,2.82
08/07/2012 19:15,2.803
08/07/2012 19:30,2.794
08/07/2012 19:45,2.786
08/07/2012 20:00,2.786
08/07/2012 20:15,2.786
08/07/2012 20:30,2.777
08/07/2012 20:45,2.768
08/07/2012 21:00,2.76
08/07/2012 21:15,2.76
08/07/2012 21:30,2.751
08/07/2012 21:45,2.742
08/07/2012 22:00,2.734
08/07/2012 22:15,2.734
08/07/2012 22:30,2.725
08/07/2012 22:45,2.725
08/07/2012 23:00,2.725
08/07/2012 23:15,2.708
08/07/2012 23:30,2.708
08/07/2012 23:45,2.699
09/07/2012 00:00,2.69
09/07/2012 00:15,2.69
09/07/2012 00:30,2.682
09/07/2012 00:45,2.673
09/07/2012 01:00,2.664
09/07/2012 01:15,2.664
09/07/2012 01:30,2.656
09/07/2012 01:45,2.647
09/07/2012 02:00,2.629
09/07/2012 02:15,2.638
09/07/2012 02:30,2.629
09/07/2012 02:45,2.629
09/07/2012 03:00,2.621
09/07/2012 03:15,2.621
09/07/2012 03:30,2.603
09/07/2012 03:45,2.603
09/07/2012 04:00,2.595
09/07/2012 04:15,2.586
09/07/2012 04:30,2.595
09/07/2012 04:45,2.586
09/07/2012 05:00,2.569
09/07/2012 05:15,2.577
09/07/2012 05:30,2.577
09/07/2012 05:45,2.56
09/07/2012 06:00,2.569
09/07/2012 06:15,2.551
09/07/2012 06:30,2.56
09/07/2012 06:45,2.543
09/07/2012 07:00,2.534
09/07/2012 07:15,2.543
09/07/2012 07:30,2.543
09/07/2012 07:45,2.534
09/07/2012 08:00,2.525
09/07/2012 08:15,2.525
09/07/2012 08:30,2.517
09/07/2012 08:45,2.517
09/07/2012 09:00,2.525
09/07/2012 09:15,2.517
09/07/2012 09:30,2.525
09/07/2012 09:45,2.508
09/07/2012 10:00,2.517
09/07/2012 10:15,2.508
09/07/2012 10:30,2.49
09/07/2012 10:45,2.499
09/07/2012 11:00,2.499
09/07/2012 11:15,2.499
09/07/2012 11:30,2.499
09/07/2012 11:45,2.499
09/07/2012 12:00,2.508
09/07/2012 12:15,2.49
09/07/2012 12:30,2.499
09/07/2012 12:45,2.49
09/07/2012 13:00,2.49
09/07/2012 13:15,2.49
09/07/2012 13:30,2.482
09/07/2012 13:45,2.482
09/07/2012 14:00,2.482
09/07/2012 14:15,2.473
09/07/2012 14:30,2.473
09/07/2012 14:45,2.464
09/07/2012 15:00,2.456
09/07/2012 15:15,2.447
09/07/2012 15:30,2.447
09/07/2012 15:45,2.447
09/07/2012 16:00,2.43
09/07/2012 16:15,2.43
09/07/2012 16:30,2.421
09/07/2012 16:45,2.421
09/07/2012 17:00,2.413
09/07/2012 17:15,2.395
09/07/2012 17:30,2.404
09/07/2012 17:45,2.404
09/07/2012 18:00,2.404
09/07/2012 18:15,2.387
09/07/2012 18:30,2.395
09/07/2012 18:45,2.378
09/07/2012 19:00,2.387
09/07/2012 19:15,2.378
09/07/2012 19:30,2.378
09/07/2012 19:45,2.369
09/07/2012 20:00,2.361
09/07/2012 20:15,2.369
09/07/2012 20:30,2.361
09/07/2012 20:45,2.352
09/07/2012 21:00,2.343
09/07/2012 21:15,2.343
09/07/2012 21:30,2.335
09/07/2012 21:45,2.326
09/07/2012 22:00,2.326
09/07/2012 22:15,2.326
09/07/2012 22:30,2.318
09/07/2012 22:45,2.3
09/07/2012 23:00,2.3
09/07/2012 23:15,2.3
09/07/2012 23:30,2.3
09/07/2012 23:45,2.292
10/07/2012 00:00,2.283
10/07/2012 00:15,2.283
10/07/2012 00:30,2.275
10/07/2012 00:45,2.275
10/07/2012 01:00,2.275
10/07/2012 01:15,2.266
10/07/2012 01:30,2.266
10/07/2012 01:45,2.266
10/07/2012 02:00,2.266
10/07/2012 02:15,2.258
10/07/2012 02:30,2.266
10/07/2012 02:45,2.258
10/07/2012 03:00,2.258
10/07/2012 03:15,2.258
10/07/2012 03:30,2.249
10/07/2012 03:45,2.258
10/07/2012 04:00,2.258
10/07/2012 04:15,2.249
10/07/2012 04:30,2.249
10/07/2012 04:45,2.249
10/07/2012 05:00,2.266
10/07/2012 05:15,2.258
10/07/2012 05:30,2.249
10/07/2012 05:45,2.258
10/07/2012 06:00,2.249
10/07/2012 06:15,2.258
10/07/2012 06:30,2.258
10/07/2012 06:45,2.249
10/07/2012 07:00,2.258
10/07/2012 07:15,2.249
10/07/2012 07:30,2.258
10/07/2012 07:45,2.258
10/07/2012 08:00,2.241
10/07/2012 08:15,2.266
10/07/2012 08:30,2.258
10/07/2012 08:45,2.249
10/07/2012 09:00,2.266
10/07/2012 09:15,2.266
10/07/2012 09:30,2.258
10/07/2012 09:45,
10/07/2012 10:00,
10/07/2012 10:15,
10/07/2012 10:30,2.13
10/07/2012 10:45,2.13
10/07/2012 11:00,2.13
10/07/2012 11:15,2.13
10/07/2012 11:30,2.122
10/07/2012 11:45,2.13
10/07/2012 12:00,2.122
10/07/2012 12:15,2.105
10/07/2012 12:30,2.105
10/07/2012 12:45,2.105
10/07/2012 13:00,2.105
10/07/2012 13:15,2.088
10/07/2012 13:30,2.088
10/07/2012 13:45,2.096
10/07/2012 14:00,2.088
10/07/2012 14:15,2.088
10/07/2012 14:30,2.08
10/07/2012 14:45,2.071
10/07/2012 15:00,2.063
10/07/2012 15:15,2.071
10/07/2012 15:30,2.063
10/07/2012 15:45,2.063
10/07/2012 16:00,2.055
10/07/2012 16:15,2.046
10/07/2012 16:30,2.055
10/07/2012 16:45,2.046
10/07/2012 17:00,2.046
10/07/2012 17:15,2.038
10/07/2012 17:30,2.03
10/07/2012 17:45,2.021
10/07/2012 18:00,2.03
10/07/2012 18:15,2.013
10/07/2012 18:30,2.021
10/07/2012 18:45,2.021
10/07/2012 19:00,2.005
10/07/2012 19:15,2.005
10/07/2012 19:30,2.005
10/07/2012 19:45,2.013
10/07/2012 20:00,1.996
10/07/2012 20:15,1.996
10/07/2012 20:30,1.988
10/07/2012 20:45,1.988
10/07/2012 21:00,1.988
10/07/2012 21:15,1.988
10/07/2012 21:30,1.98
10/07/2012 21:45,1.988
10/07/2012 22:00,1.98
10/07/2012 22:15,1.972
10/07/2012 22:30,1.98
10/07/2012 22:45,1.972
10/07/2012 23:00,1.963
10/07/2012 23:15,1.963
10/07/2012 23:30,1.955
10/07/2012 23:45,1.955
11/07/2012 00:00,1.947
11/07/2012 00:15,1.947
11/07/2012 00:30,1.939
11/07/2012 00:45,1.939
11/07/2012 01:00,1.93
11/07/2012 01:15,1.93
11/07/2012 01:30,1.93
11/07/2012 01:45,1.922
11/07/2012 02:00,1.922
11/07/2012 02:15,1.922
11/07/2012 02:30,1.914
11/07/2012 02:45,1.914
11/07/2012 03:00,1.906
11/07/2012 03:15,1.906
11/07/2012 03:30,1.906
11/07/2012 03:45,1.898
11/07/2012 04:00,1.898
11/07/2012 04:15,1.898
11/07/2012 04:30,1.898
11/07/2012 04:45,1.89
11/07/2012 05:00,1.89
11/07/2012 05:15,1.89
11/07/2012 05:30,1.882
11/07/2012 05:45,1.882
11/07/2012 06:00,1.873
11/07/2012 06:15,1.873
11/07/2012 06:30,1.873
11/07/2012 06:45,1.865
11/07/2012 07:00,1.865
11/07/2012 07:15,1.865
11/07/2012 07:30,1.865
11/07/2012 07:45,1.865
11/07/2012 08:00,1.857
11/07/2012 08:15,1.857
11/07/2012 08:30,1.857
11/07/2012 08:45,1.857
11/07/2012 09:00,1.849
11/07/2012 09:15,1.849
11/07/2012 09:30,1.849
11/07/2012 09:45,1.849
11/07/2012 10:00,1.841
11/07/2012 10:15,1.841
11/07/2012 10:30,1.841
11/07/2012 10:45,1.833
11/07/2012 11:00,1.833
11/07/2012 11:15,1.833
11/07/2012 11:30,1.833
11/07/2012 11:45,1.825
11/07/2012 12:00,1.825
